crn,course_code,name,days,start_time,end_time,room_num,instructor,semester,mode,status
24088,MATH 2318,Linear Algebra,TH,1000,1120,Bayou Building 1213,Jingjing Ma,Fall 2023,100% F2F w/supplmtnl web,Opened
24090,MATH 2320,Differential Equations,MW,1300,1420,Bayou Building 1215,LieJune Shiau,Fall 2023,100% F2F w/supplmtnl web,Opened
24092,MATH 2320,Differential Equations,MW,1730,1850,Bayou Building 1104,Zokhrab Mustafaev,Fall 2023,100% F2F w/supplmtnl web,Opened
24093,MATH 2412,Pre-Calculus Mathematics,TH,1600,1750,Bayou Building 1213,Jonathan Perido,Fall 2023,100% F2F w/supplmtnl web,Opened
24096,MATH 2412,Pre-Calculus Mathematics,MTWH,1100,1150,Bayou Building 2122,Soomin Kim,Fall 2023,100% F2F w/supplmtnl web,Opened
24098,MATH 2413,Calculus I,MTWH,1300,1350,Bayou Building 1333,Nelson L Carter,Fall 2023,100% F2F w/supplmtnl web,Opened
24099,MATH 2413,Calculus I,MW,1600,1750,Bayou Building 1215,Jonathan Perido,Fall 2023,100% F2F w/supplmtnl web,Opened
24104,MATH 2413,Calculus I,MTWH,1000,1050,Bayou Building 1211,Nelson L Carter,Fall 2023,100% F2F w/supplmtnl web,Opened
24105,MATH 2414,Calculus II,MTWH,1300,1350,Bayou Building 1313,Soomin Kim,Fall 2023,100% F2F w/supplmtnl web,Opened
24107,MATH 2414,Calculus II,MTWH,1100,1150,Bayou Building 1211,Nelson L Carter,Fall 2023,100% F2F w/supplmtnl web,Opened
24108,MATH 3304,Algebra Through Technology,MW,1430,1550,Bayou Building 3315,Kacie Lynn Cooper,Fall 2023,100% F2F w/supplmtnl web,Opened
24110,MATH 3307,Functions and Modeling,TH,1300,1420,Bayou Building 3400,Teresa D Rivas,Fall 2023,100% F2F w/supplmtnl web,Opened
24112,MATH 3312,Number Theory,MW,1730,1850,Bayou Building 1135,Jingjing Ma,Fall 2023,100% F2F w/supplmtnl web,Opened
24114,MATH 3331,Advanced Calculus,MW,1300,1420,Bayou Building 1135,Zokhrab Mustafaev,Fall 2023,100% F2F w/supplmtnl web,Opened
24117,MATH 4315,Numerical Analysis & Its Appl,TH,1900,2020,Bayou Building 3400,Manki Cho,Fall 2023,100% F2F w/supplmtnl web,Opened
24118,MATH 4316,Math Software Applications,MW,1600,1720,Bayou Building 3400,LieJune Shiau,Fall 2023,100% F2F w/supplmtnl web,Opened
24119,MATH 4345,Introduction To Statistics,TH,1730,1850,Bayou Building 1211,Yingfu Li,Fall 2023,100% F2F w/supplmtnl web,Opened
24120,MATH 4363,Functions Of Cmplx Var,TH,1600,1720,Bayou Building 1104,Jingjing Ma,Fall 2023,100% F2F w/supplmtnl web,Opened
24121,MATH 5037,Technology For Math Curriculum,T,1900,2150,Bayou Building 3324,Thomas B Fox,Fall 2023,100% F2F w/supplmtnl web,Opened
24516,MATH 5132,Real Analysis,MW,1900,2020,Bayou Building 1104,Zokhrab Mustafaev,Fall 2023,100% F2F w/supplmtnl web,Opened
24122,MATH 5431,Mathematical Neuroscience,MW,1730,1850,Bayou Building 2524,LieJune Shiau,Fall 2023,100% F2F w/supplmtnl web,Opened
24123,MATH 6037,Technology for Mathematics Curriculum,T,1900,2150,Bayou Building 3324,Thomas B Fox,Fall 2023,100% F2F w/supplmtnl web,Opened
24124,MATH 6837,Research Project I,TDB,TDB,TDB,TBA,Manki Cho,Fall 2023,100% F2F w/supplmtnl web,Opened
24125,MATH 6838,Research Project II,TDB,TDB,TDB,TBA,Manki Cho,Fall 2023,100% F2F w/supplmtnl web,Opened
20998,MENG 3210,Mechanical Engineering Lab I,F,1000,1050,STEM 2105,Jeffrey R Mountain,Fall 2023,100% F2F w/supplmtnl web,Closed
20999,MENG 3210,Mechanical Engineering Lab I,M,1300,1550,STEM 1109,Jeffrey R Mountain,Fall 2023,100% F2F w/supplmtnl web,Closed
21000,MENG 3210,Mechanical Engineering Lab I,F,1200,1250,STEM 2101,To be Announced,Fall 2023,100% F2F w/supplmtnl web,Opened
21001,MENG 3210,Mechanical Engineering Lab I,T,1730,2020,STEM 1109,To be Announced,Fall 2023,100% F2F w/supplmtnl web,Opened
21002,MENG 3210,Mechanical Engineering Lab I,F,1200,1250,STEM 2105,To be Announced,Fall 2023,100% F2F w/supplmtnl web,Opened
21003,MENG 3210,Mechanical Engineering Lab I,H,1730,2020,STEM 1109,To be Announced,Fall 2023,100% F2F w/supplmtnl web,Opened
21006,MENG 3303,Solid Mechanics,TH,1000,1120,STEM 2103,Kazi Md Masum Billah,Fall 2023,100% F2F w/supplmtnl web,Closed
21011,MENG 3310,Introduction to Fluid Mechanics,MW,930,1050,STEM 2115,Mohsen Daghooghi,Fall 2023,100% F2F w/supplmtnl web,Closed
21020,MENG 3324,Introduction to Materials Science,MW,1200,1250,STEM 2101,Youssef Hamidi,Fall 2023,100% F2F w/supplmtnl web,Opened
21021,MENG 3324,Introduction to Materials Science,W,1600,1850,STEM 1111,Youssef Hamidi,Fall 2023,100% F2F w/supplmtnl web,Opened
21022,MENG 3324,Introduction to Materials Science,H,1300,1550,STEM 1111,Youssef Hamidi,Fall 2023,100% F2F w/supplmtnl web,Closed
21025,MENG 3334,Thermodynamics,TH,830,950,STEM 2103,To be Announced,Fall 2023,100% F2F w/supplmtnl web,Opened
21016,MENG 4143,Thermal/Fluid Laboratory,W,1300,1550,STEM 1113,To be Announced,Fall 2023,100% F2F w/supplmtnl web,Opened
21017,MENG 4143,Thermal/Fluid Laboratory,M,1300,1550,STEM 1113,To be Announced,Fall 2023,100% F2F w/supplmtnl web,Closed
21028,MENG 4240,Senior Design Project I,TH,1600,1720,STEM 1115,Youssef Hamidi,Fall 2023,100% F2F w/supplmtnl web,Opened
21029,MENG 4240,Senior Design Project I,TH,1300,1420,STEM 1115,Kazi Md Masum Billah,Fall 2023,Face to Face,Closed
25620,MENG 4310,Dynamics and Control of Mechanical Systems,TH,1000,1120,STEM 2105,Jeffrey R Mountain,Fall 2023,100% F2F w/supplmtnl web,Closed
21013,MENG 4331,Design of Machine Elements,MW,800,920,STEM 2101,Ariful Bhuiyan,Fall 2023,100% F2F w/supplmtnl web,Closed
21031,MENG 4340,Mechanical Engineering Capstone I,M,1200,1250,STEM 2105,Kazi Md Masum Billah,Fall 2023,100% F2F w/supplmtnl web,Opened
21032,MENG 4340,Mechanical Engineering Capstone I,F,900,1250,STEM 1115,Kazi Md Masum Billah,Fall 2023,100% F2F w/supplmtnl web,Opened
21015,MENG 4343,Thermal/Fluid System Design,MW,930,1050,STEM 3133,To be Announced,Fall 2023,100% F2F w/supplmtnl web,Closed
24308,MGMT 1301,Business Principles,TH,1130,1250,Bayou Building 1215,Charles A Crocker,Fall 2023,< 50% online,Opened
25701,MGMT 1301,Business Principles,TDB,TDB,TDB,TBA,Nelly Carmen Brierty,Fall 2023,100% Online,Opened
19778,MGMT 3301,Mgmt Theory And Practice,M,1900,2150,Bayou Building 2122,Clifton O Mayfield,Fall 2023,< 50% online,Opened
19779,MGMT 3301,Mgmt Theory And Practice,TDB,TDB,TDB,TBA,Farzaneh Noghani,Fall 2023,100% Online,Opened
19782,MGMT 3301,Mgmt Theory And Practice,TDB,TDB,TDB,TBA,Skylar J Rolf,Fall 2023,100% Online,Closed
19784,MGMT 3301,Mgmt Theory And Practice,TDB,TDB,TDB,TBA,Laura Guerrero,Fall 2023,100% Online,Opened
19879,MGMT 3313,Organizational Comm,H,1900,2150,Bayou Building 1104,Laura Guerrero,Fall 2023,< 50% online,Opened
19791,MGMT 3331,Human Resource Management,TDB,TDB,TDB,TBA,Farzaneh Noghani,Fall 2023,100% Online,Opened
19793,MGMT 3341,"Human Resource Plan,Staff,Sel",W,1900,2150,Bayou Building 1311,Donna Stringer,Fall 2023,< 50% online,Opened
24309,MGMT 4195,Coop Education In Business,TDB,TDB,TDB,TBA,Troy Allen Voelker,Fall 2023,100% Online,Opened
19795,MGMT 4312,Strategic Management,M,1900,2150,Bayou Building 1313,Skylar J Rolf,Fall 2023,< 50% online,Opened
19797,MGMT 4312,Strategic Management,TDB,TDB,TDB,TBA,Skylar J Rolf,Fall 2023,100% Online,Closed
19799,MGMT 4312,Strategic Management,TDB,TDB,TDB,TBA,Vivien Jancenelle,Fall 2023,100% Online,Closed
19801,MGMT 4316,Human Resource Mgmt Info Sys,TDB,TDB,TDB,TBA,Cynde Lee Ferris,Fall 2023,100% Online,Opened
25707,MGMT 4325,Legal Concepts for Human Resource Professionals,TDB,TDB,TDB,TBA,M Alix Valenti,Fall 2023,100% Online,Opened
19805,MGMT 4326,Effective Negotiations,T,1300,1550,STEM 2101,Derrick Glenn Parker,Fall 2023,< 50% online,Opened
19806,MGMT 4327,LEADERSHIP,W,1300,1550,Bayou Building 2234,Dorothy M Kirkman,Fall 2023,< 50% online,Opened
19809,MGMT 4354,Organizational Behavior Theory and Application,TDB,TDB,TDB,TBA,Silvana Chambers,Fall 2023,100% Online,Opened
19811,MGMT 4391,Select Topics Mgmt,H,1600,1850,Bayou Building 3326,Robert Prim,Fall 2023,< 50% online,Opened
24310,MGMT 4395,Cooperative Education in Business,TDB,TDB,TDB,TBA,Troy Allen Voelker,Fall 2023,100% Online,Opened
25625,MGMT 5031,Survey of Business Principles,TDB,TDB,TDB,TBA,"Ahsanul Huq,
Melissa A. Williams",Fall 2023,100% Online,Opened
19818,MGMT 5032,Human Behavior in Organization,TDB,TDB,TDB,TBA,Silvana Chambers,Fall 2023,100% Online,Opened
19827,MGMT 5032,Human Behavior in Organization,W,1900,2150,Bayou Building 2230,Silvana Chambers,Fall 2023,< 50% online,Opened
25627,MGMT 5131,The Global Environment of Business,TDB,TDB,TDB,TBA,Dorothy M Kirkman,Fall 2023,100% Online,Opened
24327,MGMT 5131,The Global Environment of Business,M,1900,2150,Bayou Building 1219,Alex Martynov,Fall 2023,< 50% online,Opened
19820,MGMT 5133,Teamwork & Leadership Skills: Theory and Practice,TDB,TDB,TDB,TBA,Clifton O Mayfield,Fall 2023,100% Online,Opened
19828,MGMT 5439,Positive Leadership & Ethical Action,TDB,TDB,TDB,TBA,Clifton O Mayfield,Fall 2023,100% Online,Opened
19822,MGMT 5638,Leading Technology,TDB,TDB,TDB,TBA,Dorothy M Kirkman,Fall 2023,100% Online,Opened
24311,MGMT 5915,Coop Ed. In Business,TDB,TDB,TDB,TBA,Troy Allen Voelker,Fall 2023,100% Online,Opened
19812,MGMT 5931,Research Topics In Mgmt,TDB,TDB,TDB,TBA,Kathleen Garland,Fall 2023,100% Online,Opened
19824,MGMT 6731,Strategic Management Seminar,TDB,TDB,TDB,TBA,Alex Martynov,Fall 2023,100% Online,Closed
19830,MGMT 6731,Strategic Management Seminar,H,1900,2150,Bayou Building 1133,Alex Martynov,Fall 2023,< 50% online,Opened
19691,MKTG 3301,Principles of Marketing,TH,1000,1120,Bayou Building 2234,Leroy Robinson,Fall 2023,100% F2F w/supplmtnl web,Opened
19692,MKTG 3301,Principles of Marketing,TH,1430,1550,Bayou Building 1211,Lynn Place,Fall 2023,100% F2F w/supplmtnl web,Opened
19693,MKTG 3301,Principles of Marketing,M,1900,2150,Bayou Building 2512,S. Altan Erdem,Fall 2023,< 50% online,Opened
19694,MKTG 3301,Principles of Marketing,TDB,TDB,TDB,TBA,S. Altan Erdem,Fall 2023,100% Online,Opened
19869,MKTG 3301,Principles of Marketing,TDB,TDB,TDB,TBA,Ryan William Paul,Fall 2023,100% Online,Opened
19890,MKTG 3301,Principles of Marketing,TDB,TDB,TDB,TBA,Fang Yu-Buck,Fall 2023,100% Online,Opened
19898,MKTG 3301,Principles of Marketing,W,1300,1550,Bayou Building 3332,Lynn Place,Fall 2023,Face to Face,Opened
19695,MKTG 3313,Marketing Channels & Distribution,TDB,TDB,TDB,TBA,S. Altan Erdem,Fall 2023,100% Online,Closed
19899,MKTG 3331,Integrated Mktg Communication,W,1600,1850,Bayou Building 3326,Lynn Place,Fall 2023,Face to Face,Opened
19697,MKTG 3343,Consumer Behavior,H,1300,1550,Bayou Building 2234,Fang Yu-Buck,Fall 2023,< 50% online,Opened
19698,MKTG 3348,Retail Management,T,1600,1850,Bayou Building 2311,Lynn Place,Fall 2023,100% F2F w/supplmtnl web,Opened
19699,MKTG 3351,Marketing Research,TDB,TDB,TDB,TBA,Fang Yu-Buck,Fall 2023,100% Online,Opened
19700,MKTG 3360,Social Media Marketing,TDB,TDB,TDB,TBA,Leroy Robinson,Fall 2023,100% Online,Opened
24275,MKTG 4335,Brands and Brand Management,TDB,TDB,TDB,TBA,L. Jean Walker,Fall 2023,100% Online,Opened
19872,MKTG 5332,Executive Decisions in Marketg,T,1900,2150,Bayou Building 1326,L. Jean Walker,Fall 2023,< 50% online,Opened
19704,MKTG 5332,Executive Decisions in Marketg,TDB,TDB,TDB,TBA,L. Jean Walker,Fall 2023,100% Online,Opened
25872,MSCI 1131,Intermediate Physical Training,MWF,630,730,TBA,"Susan Mangum,
Roland Thomas,
Melissa C Comiskey",Fall 2023,Face to Face,Opened
25880,MSCI 1210,Introduction to Leadership I,W,1000,1200,TBA,"Roland Thomas,
Melissa C Comiskey,
Susan Mangum",Fall 2023,Face to Face,Opened
25881,MSCI 1210,Introduction to Leadership I,W,1300,1500,TBA,"Susan Mangum,
Roland Thomas,
Melissa C Comiskey",Fall 2023,Face to Face,Opened
25882,MSCI 2210,Foundations of Leadership I,MW,1200,1300,TBA,"Susan Mangum,
Melissa C Comiskey,
Roland Thomas",Fall 2023,Face to Face,Opened
25883,MSCI 3310,Adv Leadership Development,MW,1300,1430,TBA,"Susan Mangum,
Melissa C Comiskey,
Roland Thomas",Fall 2023,Face to Face,Opened
25885,MSCI 4310,Advanced Military Science,MW,800,930,TBA,"Susan Mangum,
Melissa C Comiskey,
Roland Thomas",Fall 2023,Face to Face,Opened
25886,MSCI 4310,Advanced Military Science,F,730,930,TBA,"Melissa C Comiskey,
Susan Mangum,
Roland Thomas",Fall 2023,Face to Face,Opened
25884,MSCI 4398,SPECIAL PROBLEMS,M,1200,1500,TBA,"Roland Thomas,
Susan Mangum,
Melissa C Comiskey",Fall 2023,Face to Face,Opened
23480,NCBI    1,NCB Integrated Reading and Writing,TDB,TDB,TDB,TBA,Regan Alexandria Joswiak,Fall 2023,100% F2F w/supplmtnl web,Opened
24126,NCBM    1,NCB Math,TH,1000,1120,Bayou Building 3400,Teresa D Rivas,Fall 2023,100% F2F w/supplmtnl web,Opened
24127,OSHE 4321,"Ergonomics, Human Factors&Workspace Design",M,1900,2150,STEM 2115,Robert N Phalen,Fall 2023,< 50% online,Opened
24128,OSHE 4336,Environmental Safety & Health,TDB,TDB,TDB,TBA,Magdy Akladios,Fall 2023,100% Online,Opened
24129,OSHE 4341,Advanced Studies in Industrial Hygiene and Safety,W,1600,1850,STEM 1203,Magdy Akladios,Fall 2023,< 50% online,Opened
24130,OSHE 4413,Industrial Ventilation,T,1600,2150,STEM 2101,Robert N Phalen,Fall 2023,< 50% online,Opened
24131,OSHE 5233,Recog Of Occupational Diseases,H,1900,2150,STEM 2115,Robert N Phalen,Fall 2023,< 50% online,Opened
24142,OSHE 5336,"Safety, Health and Environmental Issues",TDB,TDB,TDB,TBA,Magdy Akladios,Fall 2023,100% Online,Opened
24211,OSHE 5431,Practicum in Industrial Hygiene and Safety,W,1600,1850,STEM 1203,Magdy Akladios,Fall 2023,< 50% online,Opened
24214,OSHE 5530,Research Methods: INDH,W,1900,2150,STEM 2105,Dennis M Casserly,Fall 2023,< 50% online,Opened
24217,OSHE 6838,Research Project,W,1900,2150,STEM 2105,Dennis M Casserly,Fall 2023,< 50% online,Opened
20266,PHIL 1301,Introduction to Philosophy,MWF,1400,1450,Bayou Building 2311,Thi Q Lam,Fall 2023,100% F2F w/supplmtnl web,Opened
20272,PHIL 3321,Logic,M,1600,1850,Bayou Building 2122,Keith M Parsons,Fall 2023,100% F2F w/supplmtnl web,Opened
20273,PHIL 3331,Ethics,M,1600,1850,Bayou Building 1217,Daniel Silvermintz,Fall 2023,> or equal to 50% Online,Opened
25600,PHIL 4322,Philosophy of Religion,H,1300,1550,TBA,Paul A Wagner,Fall 2023,> or equal to 50% Online,Opened
24030,PHYS 1101,Laboratory for College Physics I,TDB,TDB,TDB,TBA,Walter H Thompson,Fall 2023,100% Online,Opened
24031,PHYS 1101,Laboratory for College Physics I,TDB,TDB,TDB,TBA,Walter H Thompson,Fall 2023,100% Online,Opened
24032,PHYS 1101,Laboratory for College Physics I,M,1300,1550,STEM 1101,Linhdung Pham,Fall 2023,100% F2F w/supplmtnl web,Opened
24033,PHYS 1102,Laboratory for College Physics II,T,1300,1550,STEM 1103,Tej Bahadur Limbu,Fall 2023,100% F2F w/supplmtnl web,Opened
24034,PHYS 1301,College Physics I,TDB,TDB,TDB,TBA,Walter H Thompson,Fall 2023,100% Online,Opened
24035,PHYS 1301,College Physics I,MW,1000,1120,Bayou Building 3326,To be Announced,Fall 2023,100% F2F w/supplmtnl web,Opened
24061,PHYS 1302,College Physics II,TH,1000,1120,STEM 2115,To be Announced,Fall 2023,100% F2F w/supplmtnl web,Opened
25803,PHYS 2125,Laboratory for University Physics I,MW,1730,1850,STEM 1200,Evan Thomas Richards,Fall 2023,100% F2F w/supplmtnl web,Opened
25804,PHYS 2125,Laboratory for University Physics I,TH,1430,1550,STEM 1200,Linhdung Pham,Fall 2023,Face to Face,Opened
25811,PHYS 2126,Laboratory for University Physics II,TH,1730,1850,STEM 1200,Serkan Caliskan,Fall 2023,100% F2F w/supplmtnl web,Opened
25812,PHYS 2126,Laboratory for University Physics II,MW,1030,1150,STEM 1200,Linhdung Pham,Fall 2023,100% F2F w/supplmtnl web,Opened
25800,PHYS 2325,University Physics I,MW,1600,1720,STEM 1200,Evan Thomas Richards,Fall 2023,100% F2F w/supplmtnl web,Opened
25802,PHYS 2325,University Physics I,TH,1300,1420,STEM 1200,Linhdung Pham,Fall 2023,100% F2F w/supplmtnl web,Opened
25810,PHYS 2326,University Physics II,TH,1600,1720,STEM 1200,Serkan Caliskan,Fall 2023,100% F2F w/supplmtnl web,Opened
25813,PHYS 2326,University Physics II,MW,900,1020,STEM 1200,Linhdung Pham,Fall 2023,100% F2F w/supplmtnl web,Opened
24065,PHYS 3311,Mathematical Methods for Scientists and Engineers I,TH,1600,1720,STEM 2115,Anne Catherine Reilly,Fall 2023,> or equal to 50% Online,Opened
24066,PHYS 3331,Intermediate Electromagnetism,MW,1730,1850,STEM 2103,Paul A Withey,Fall 2023,100% F2F w/supplmtnl web,Opened
24068,PHYS 3342,Quantum Theory I,MW,1600,1720,STEM 2103,Serkan Caliskan,Fall 2023,100% F2F w/supplmtnl web,Opened
24071,PHYS 3351,Thermodynamics and Statistical Mechanics,TH,1730,1850,STEM 2103,Tej Bahadur Limbu,Fall 2023,100% F2F w/supplmtnl web,Opened
24075,PHYS 4115,Physics Practicum,TDB,TDB,TDB,TBA,Linhdung Pham,Fall 2023,100% F2F w/supplmtnl web,Opened
24081,PHYS 4201,Advanced Physics Laboratory,MW,1300,1550,STEM 1105,Tej Bahadur Limbu,Fall 2023,100% F2F w/supplmtnl web,Opened
24082,PHYS 4371,Research Seminar I,M,1900,2150,STEM 1203,Samina S Masood,Fall 2023,100% F2F w/supplmtnl web,Opened
24084,PHYS 4372,Research Seminar II,M,1900,2150,STEM 1203,Samina S Masood,Fall 2023,100% F2F w/supplmtnl web,Opened
24087,PHYS 5021,Graduate Physics Laboratory,MW,1300,1550,STEM 1105,Tej Bahadur Limbu,Fall 2023,100% F2F w/supplmtnl web,Opened
24097,PHYS 5411,Recitation for Classical Mechanics,W,1500,1550,STEM 1110,Paul A Withey,Fall 2023,100% F2F w/supplmtnl web,Opened
24102,PHYS 5431,Classical Mechanics,MW,1600,1720,TBA,Paul A Withey,Fall 2023,Face to Face,Closed
24103,PHYS 5431,Classical Mechanics,MW,1600,1720,STEM 1110,Paul A Withey,Fall 2023,100% F2F w/supplmtnl web,Opened
24089,PHYS 5511,Recitation for Mathematical Methods in PHYS I,W,1900,1950,STEM 1110,Samina S Masood,Fall 2023,100% F2F w/supplmtnl web,Opened
24091,PHYS 5511,Recitation for Mathematical Methods in PHYS I,TDB,TDB,TDB,TBA,Samina S Masood,Fall 2023,100% Online,Opened
24094,PHYS 5531,Mathematical Methods in Physics I,MW,1730,1850,STEM 1110,Samina S Masood,Fall 2023,100% F2F w/supplmtnl web,Opened
24095,PHYS 5531,Mathematical Methods in Physics I,TDB,TDB,TDB,TBA,Samina S Masood,Fall 2023,100% Online,Opened
24115,PHYS 5911,Research Topics in Physics,TH,1500,1550,STEM 1110,Serkan Caliskan,Fall 2023,100% F2F w/supplmtnl web,Opened
24116,PHYS 5911,Research Topics in Physics,TH,1500,1550,STEM 1110,Tej Bahadur Limbu,Fall 2023,100% F2F w/supplmtnl web,Opened
24106,PHYS 6837,Research and Project Seminar I,M,1900,2150,STEM 1203,Samina S Masood,Fall 2023,100% F2F w/supplmtnl web,Opened
24109,PHYS 6838,Research Project And Seminar II,M,1900,2150,STEM 1203,Samina S Masood,Fall 2023,100% F2F w/supplmtnl web,Opened
20552,POLS 2305,Federal Government,W,1600,1850,Bayou Building 2512,Alicia A. Forde,Fall 2023,< 50% online,Opened
20553,POLS 2305,Federal Government,TDB,TDB,TDB,TBA,Ozlem Sisman,Fall 2023,100% Online,Opened
20554,POLS 2305,Federal Government,TDB,TDB,TDB,TBA,Audrey Christine Ewer,Fall 2023,100% Online,Opened
20555,POLS 2306,Texas Government,TH,1000,1120,Bayou Building 3332,Se-Hyoung Yi,Fall 2023,< 50% online,Opened
20556,POLS 2306,Texas Government,TDB,TDB,TDB,TBA,Se-Hyoung Yi,Fall 2023,100% Online,Opened
20557,POLS 4355,Political Philosophy,T,1600,1850,Bayou Building 1215,Se-Hyoung Yi,Fall 2023,< 50% online,Opened
20521,PSLD 4325,Budgeting in Public Service,TDB,TDB,TDB,TBA,Comeka C. Anderson Diaz,Fall 2023,100% Online,Opened
20523,PSLD 4326,Human Resources,TDB,TDB,TDB,TBA,Julio Angel Ortiz,Fall 2023,100% Online,Opened
20525,PSLD 4342,Project Management,TDB,TDB,TDB,TBA,Comeka C. Anderson Diaz,Fall 2023,100% Online,Opened
20527,PSLD 4343,Public Service Management,TDB,TDB,TDB,TBA,Julio Angel Ortiz,Fall 2023,100% Online,Opened
20529,PSLD 4349,Ethics and Law,TDB,TDB,TDB,TBA,To be Announced,Fall 2023,100% Online,Opened
20230,PSYC 1100,Learning Frameworks,M,800,950,Bayou Building 1135,Wanalee Ocasia Romero,Fall 2023,> or equal to 50% Online,Opened
20231,PSYC 1100,Learning Frameworks,M,1300,1450,Bayou Building 1302,Wanalee Ocasia Romero,Fall 2023,> or equal to 50% Online,Opened
20232,PSYC 1100,Learning Frameworks,T,800,950,Bayou Building 1133,Wanalee Ocasia Romero,Fall 2023,> or equal to 50% Online,Opened
20233,PSYC 1100,Learning Frameworks,W,800,950,Bayou Building 1133,Wanalee Ocasia Romero,Fall 2023,> or equal to 50% Online,Opened
20234,PSYC 1100,Learning Frameworks,W,1800,1950,Bayou Building 1218,Anne M Gessler,Fall 2023,100% F2F w/supplmtnl web,Opened
20235,PSYC 1100,Learning Frameworks,H,1300,1450,Bayou Building 1219,Anne M Gessler,Fall 2023,100% F2F w/supplmtnl web,Opened
20236,PSYC 1100,Learning Frameworks,H,1630,1820,Student Services Bld 2304,To be Announced,Fall 2023,100% F2F w/supplmtnl web,Opened
20237,PSYC 1100,Learning Frameworks,F,1300,1450,Bayou Building 1124,To be Announced,Fall 2023,100% F2F w/supplmtnl web,Opened
20439,PSYC 2301,Introduction to Psychology,TH,1000,1120,Bayou Building 1218,Amanda M Johnston,Fall 2023,< 50% online,Opened
20448,PSYC 2314,Lifespan Growth and Development,TDB,TDB,TDB,TBA,Jaxenne Daniels,Fall 2023,100% Online,Opened
20449,PSYC 2314,Lifespan Growth and Development,T,830,1120,Bayou Building 1313,Ira K Blake,Fall 2023,< 50% online,Opened
24149,SENG 4310,Intro to Systems Engineering,T,1300,1550,Delta Building 204,James Bruster Dabney,Fall 2023,100% F2F w/supplmtnl web,Opened
24152,SENG 5130,Systems Engineering Processes,W,1900,2150,Delta Building 203,To be Announced,Fall 2023,100% F2F w/supplmtnl web,Opened
24150,SENG 5230,Systems Engineering Econ,M,1900,2150,Delta Building 203,James Bruster Dabney,Fall 2023,100% F2F w/supplmtnl web,Opened
24151,SENG 5231,Concurrent Engineering,T,1900,2150,Delta Building 203,James Bruster Dabney,Fall 2023,100% F2F w/supplmtnl web,Opened
23842,SILC 4301,Spanish For Bilingual Teachers,T,1600,1850,Bayou Building 2230,Judith Marquez,Fall 2023,> or equal to 50% Online,Opened
23843,SILC 4301,Spanish For Bilingual Teachers,H,1300,1550,Bayou Building 2237,Judith Marquez,Fall 2023,> or equal to 50% Online,Opened
23844,SILC 4302,Intro Study Of Languages,M,1600,1850,Bayou Building 1439,Judith Marquez,Fall 2023,> or equal to 50% Online,Opened
23847,SILC 4310,Foundations of Bilingual and ESL Education,W,1300,1550,Bayou Building 1219,Viola Vela,Fall 2023,> or equal to 50% Online,Closed
23849,SILC 4311,ESL Methods,T,1600,1850,Bayou Building 1439,Betsave Gonzalez,Fall 2023,> or equal to 50% Online,Opened
23851,SILC 4312,Content-based ESL,M,1600,1850,SSCB� 2302,Angelica Maria Ramos Ribeiro,Fall 2023,< 50% online,Opened
23852,SILC 4313,Language Learning,M,1600,1850,Bayou Building 2235,Rolando Augusto Merchan,Fall 2023,< 50% online,Opened
23820,SILC 4315,Theories Of American Pluralism,TDB,TDB,TDB,TBA,Leslie Michel Gauna,Fall 2023,100% Online,Opened
23821,SILC 4315,Theories Of American Pluralism,T,830,1120,Bayou Building 1219,sylvia Holub,Fall 2023,> or equal to 50% Online,Opened
23822,SILC 4315,Theories Of American Pluralism,TDB,TDB,TDB,TBA,Diana Wandix-White,Fall 2023,100% online w/F2F,Opened
23823,SILC 4315,Theories Of American Pluralism,H,1900,2150,Bayou Building 1219,Debbie Richelle Nicholson,Fall 2023,> or equal to 50% Online,Opened
23824,SILC 4315,Theories Of American Pluralism,H,1300,1550,Bayou Building 1311,Viola Vela,Fall 2023,> or equal to 50% Online,Opened
23826,SILC 4315,Theories Of American Pluralism,TDB,TDB,TDB,TBA,Diana Wandix-White,Fall 2023,100% online w/F2F,Opened
23853,SILC 4316,Bilingual Curriculum In Content Areas,H,1600,1850,Bayou Building 1218,Cynthia Suarez,Fall 2023,> or equal to 50% Online,Opened
23855,SILC 4351,Development of Biliteracy,T,1600,1850,Bayou Building 1302,Diana L Salazar,Fall 2023,< 50% online,Opened
23830,SILC 5034,Community Collaboration,TDB,TDB,TDB,TBA,Debbie Richelle Nicholson,Fall 2023,100% Online,Opened
23832,SILC 5035,Interpersonal Intracts Diverse Set,TDB,TDB,TDB,TBA,Debbie Richelle Nicholson,Fall 2023,100% Online,Opened
23834,SILC 5036,Multicultural Curriculum Development,TDB,TDB,TDB,TBA,Debbie Richelle Nicholson,Fall 2023,100% Online,Opened
23828,SILC 6030,Foundations of Multicultural Education,TDB,TDB,TDB,TBA,Diana Wandix-White,Fall 2023,100% Online,Opened
23845,SILC 6032,Models Of Language,M,1600,1850,Bayou Building 1439,Judith Marquez,Fall 2023,> or equal to 50% Online,Opened
23836,SILC 6033,Reflection in Social Justice Education,TDB,TDB,TDB,TBA,Lisa A Jones,Fall 2023,100% Online,Opened
23838,SILC 6035,Social Foundations of Education,TDB,TDB,TDB,TBA,Lisa A Jones,Fall 2023,100% Online,Opened
23840,SILC 6036,Equity Pedagogy,TDB,TDB,TDB,TBA,Lisa A Jones,Fall 2023,100% Online,Opened
